Título	Tiempo de Lectura (min)	Nombre Completo Autor	Apellido Autor	Primer Nombre Autor	País	Género	URL Wikipedia	Categorías	Autores relacionados	Año de nacimiento	Año de muerte
Fábricas del amor	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
Gotán	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
La economía es una ciencia	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
La muchacha del balcón	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
La puerta	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
La rueda	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
La secreta dulzura del dolor...	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
Límites	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
Lo que cava...	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
Lo que pasa	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
Mujeres	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
Nota I	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
Nota V	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
Nota XXII	0.45	Gelman, Juan	Gelman	Juan	Argentina	Romanticismo	https://es.wikipedia.org/wiki/Juan_Gelman	Alumnado del Colegio Nacional de Buenos Aires,Beneficiarios de indultos presidenciales de Argentina,Emigrantes argentinos hacia México,Escritores en español del siglo XX,Escritores en español del siglo XXI,Exiliados argentinos en México,Exiliados del Proceso de Reorganización Nacional,Fallecidos en 2014,Fallecidos en Ciudad de México,Ganadores del Premio Cervantes,Hombres,Judíos asquenazíes de Argentina,Judíos de Argentina,Miembros de Montoneros,Militantes de la Federación Juvenil Comunista de Argentina,Militantes del Partido Comunista (Argentina),Nacidos en 1930,Nacidos en Buenos Aires,Periodistas masculinos de Argentina,Poetas de Argentina del siglo XX,Poetas de Argentina del siglo XXI,Poetas de género masculino de Argentina,Poetas de la ciudad de Buenos Aires,Premio Iberoamericano de Poesía Pablo Neruda,Traductores de Argentina	Adolfo Bioy Casares,Alberto Moravia,Antonio Cisneros,Antonio Gamoneda,Augusto Roa Bastos,César Vallejo,Ernesto Cardenal,Gabriel García Márquez,Günter Grass,Jorge Luis Borges,José Saramago,José Watanabe,Juan Carlos Onetti,Juana Bignozzi,Mario Benedetti,Nicanor Parra,Octavio Paz,Pablo Neruda,Ramón López Velarde,Roberto Fernández Retamar,Roque Dalton	Unknown	Unknown
