Título	Tiempo de Lectura (min)	Nombre Completo Autor	Apellido Autor	Primer Nombre Autor	País	Género	URL Wikipedia	Categorías	Autores relacionados	Año de nacimiento	Año de muerte
Fuera de mí, en el espacio, errante	0.37	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
La ausente	0.63	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
La brusca poesía de la mujer amada	0.67	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
La hora íntima	1.51	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
La rosa de Hiroshima	0.33	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Mensaje a la poesía	0.55	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Mujer al sol	0.615	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Para vivir un gran amor	2.415	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Poema para todas las mujeres	0.96	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Se necesita un amigo	1.875	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Sobre todo para mi amor estaré atento	0.52	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Soneto de fidelidad	0.52	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Soneto de la desesperación	0.495	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Soneto de la separación	0.495	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Soneto del amigo	0.435	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Soneto	0.465	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
Suspensión	0.37	Moraes, Vinícius de	Moraes	Vinícius de	Brasil	Romanticismo	https://es.wikipedia.org/wiki/Vin%C3%ADcius_de_Moraes	Alumnado del Magdalen College (Oxford),Cantantes de bossa nova,Cantantes masculinos de Brasil,Cantautores de Brasil,Comunistas y marxistas de Brasil,Diplomáticos de Brasil,Fallecidos en 1980,Hombres,Músicos de Río de Janeiro,Nacidos en 1913,Nacidos en Río de Janeiro,Poetas de Brasil	Unknown	1913	1980
A cualquier compatriota	0.54	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Abismos	0.44	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Aceptaréis, patriotas, inerte vuestra mano...	0.51	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Alea jacta est	0.38	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Allá van, recatando en la sombra...	0.875	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Aunque las niñas rubias son muy bellas	0.125	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Bajo los anchos pliegues de una bandera...	0.715	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Belleza. ¡Qué deidad tan insegura!	0.05	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Borinquen, pobre cautiva...	0.785	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Como no es un secreto	0.215	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Con las ropas en bello desorden...	0.755	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Cuba, el país de las cañas...	0.755	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Cuba rebelde	0.755	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Dichoso aquel que no ha visto...	3.33	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Dios puso en los abismos del espacio...	0.44	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
El general	1.83	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
En este valle de miseria y lodo	0.155	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Eras inquieto, altivo, belicoso...	0.82	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Eva, Eva: si el Eterno	0.105	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Himno	0.51	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Hoy mis recuerdos, rondando en torno	0.11	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Judas	0.82	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
La gracia y la belleza en ti se juntan	0.135	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Las campanas	0.51	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
¿Los años han pasado y no me olvidas?	0.13	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Los años pasan, ¡mas no se olvida	0.125	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Merece los honores imperiales	0.135	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Minha terra	0.785	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
Mirad: frente por frente se divisa...	1.83	Muñoz Rivera, Luis	Muñoz Rivera	Luis	Puerto Rico	Unknown	https://es.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Rivera	Comisionados residentes de Puerto Rico,Escritores de Puerto Rico,Escritores en español del siglo XIX,Escritores en español del siglo XX,Fallecidos en 1916,Hombres,Nacidos en 1859,Periodistas de Puerto Rico,Políticos de Puerto Rico,Políticos de Puerto Rico del siglo XIX	Unknown	1859	1916
